source_center,destination_center,time_bucket,evaluated_legs,median_carting_eta_min,median_ftl_eta_min,median_ftl_time_saving_min,median_break_even_ftl_premium,median_ftl_net_value,recommended_route_type,evidence_level
IND811213AAA,IND811201AAB,night,1,125.26961689207995,115.8564517959912,9.413165096088747,94.13165096088747,-405.86834903911256,Carting,unsupported: unseen corridor
IND110037AAM,IND201001AAC,evening,4,243.29408871953325,233.89626263218508,9.397826087348136,93.97826087348136,-406.02173912651864,Carting,low: one mode observed
IND516360AAB,IND516001AAA,night,2,174.9803564161136,165.6229604634966,9.357395952617011,93.57395952617011,-406.42604047382986,Carting,unsupported: unseen corridor
IND311301AAA,IND305624AAA,night,2,151.90820767639912,142.56058992514798,9.34761775125115,93.4761775125115,-406.5238224874885,Carting,low: one mode observed
IND152107AAA,IND152026AAA,night,1,127.67775409144173,118.40968941086818,9.268064680573545,92.68064680573545,-407.3193531942645,Carting,unsupported: unseen corridor
IND811201AAB,IND811213AAA,night,2,125.68073211321979,116.43727290871736,9.243459204502422,92.43459204502422,-407.56540795497574,Carting,unsupported: unseen corridor
IND583227AAA,IND583201AAA,night,1,112.77365224240232,103.54560566115966,9.228046581242666,92.28046581242666,-407.71953418757334,Carting,unsupported: unseen corridor
IND676509AAA,IND678583AAA,night,1,131.39581974729907,122.17208225519246,9.223737492106608,92.23737492106608,-407.7626250789339,Carting,unsupported: unseen corridor
IND000000ABG,IND501359AAF,afternoon,2,266.1950449981648,257.01682652330067,9.178218474864167,91.78218474864167,-408.21781525135833,Carting,low: one mode observed
IND400072AAB,IND401104AAB,night,1,115.25343479297467,106.08762276805874,9.165812024915937,91.65812024915937,-408.34187975084063,Carting,unsupported: unseen corridor
IND700144AAA,IND743395AAA,night,4,101.22854424856669,92.55534532853486,9.129093164230817,91.29093164230817,-408.7090683576919,Carting,unsupported: unseen corridor
IND141003AAB,IND141109AAA,night,1,133.1798904866298,124.11086544671913,9.06902503991067,90.6902503991067,-409.30974960089327,Carting,unsupported: unseen corridor
IND571104AAA,IND573142AAA,night,1,108.57920751293082,99.5173733451581,9.061834167772716,90.61834167772716,-409.38165832227287,Carting,unsupported: unseen corridor
IND501301AAC,IND500039AAC,morning,1,93.04955382117949,83.99538087647814,9.05417294470135,90.5417294470135,-409.4582705529865,Carting,low: one mode observed
IND110037AAM,IND201001AAC,night,3,234.1693024625074,225.11535815173553,9.053944310771868,90.53944310771868,-409.4605568922813,Carting,low: one mode observed
IND327001AAB,IND312605AAB,night,2,173.98144477370252,164.93451863915737,9.046926134545132,90.46926134545132,-409.5307386545487,Carting,low: one mode observed
IND811213AAA,IND813213AAA,night,2,134.98761351650722,125.97965374227354,9.007959774233683,90.07959774233683,-409.92040225766317,Carting,unsupported: unseen corridor
IND387620AAB,IND389230AAB,night,1,229.1013708570651,220.12452104393753,8.976849813127558,89.76849813127558,-410.2315018687244,Carting,unsupported: unseen corridor
IND140401AAA,IND000000ACA,night,1,183.2682390769502,174.29554686590578,8.972692211044432,89.72692211044432,-410.2730778895557,Carting,low: one mode observed
IND792120AAB,IND786181AAC,morning,1,170.91445096080577,161.98691008538646,8.92754087541931,89.27540875419311,-410.7245912458069,Carting,low: one mode observed
IND700053AAA,IND700144AAA,night,2,188.80180149257194,179.88133827532278,8.92046321724915,89.2046321724915,-410.79536782750847,Carting,unsupported: unseen corridor
IND732103AAB,IND732202AAA,night,2,107.95589567508873,99.05167774223277,8.904217932855957,89.04217932855957,-410.95782067144046,Carting,low: one mode observed
IND484224AAA,IND484446AAA,morning,1,182.37435732444263,173.47655388789025,8.89780343655238,88.9780343655238,-411.0219656344762,Carting,unsupported: unseen corridor
IND327001AAB,IND312605AAB,evening,1,170.62753153749162,161.75694883173836,8.870582705753264,88.70582705753264,-411.29417294246736,Carting,low: one mode observed
IND691305AAA,IND691551AAA,night,1,97.59744807079072,88.76047189848953,8.836976172301192,88.36976172301192,-411.63023827698805,Carting,unsupported: unseen corridor
IND223101AAB,IND222125AAB,morning,4,91.2824814655095,82.45929574787544,8.83237102208416,88.3237102208416,-411.67628977915837,Carting,low: one mode observed
IND205001AAB,IND209721AAB,afternoon,2,279.33484513521677,270.5243477376076,8.810497397609169,88.10497397609169,-411.8950260239083,Carting,low: one mode observed
IND752050AAA,IND751002AAB,night,1,89.59423426767634,80.78374304544833,8.81049122222801,88.10491222228009,-411.89508777771994,Carting,low: one mode observed
IND462022AAA,IND462001AAA,night,1,104.45448298785453,95.65384598471223,8.800637003142299,88.00637003142299,-411.993629968577,Carting,low: one mode observed
IND132103AAB,IND131028AAB,morning,1,252.26097790014583,243.46801262735326,8.792965272792571,87.92965272792571,-412.0703472720743,Carting,low: one mode observed
IND786184AAA,IND786190AAA,night,1,102.74355088874566,93.95416653241791,8.789384356327744,87.89384356327744,-412.1061564367226,Carting,low: one mode observed
IND811201AAB,IND813213AAA,night,2,125.04172843311648,116.34763261124336,8.69409582187312,86.9409582187312,-413.05904178126883,Carting,unsupported: unseen corridor
IND722101AAB,IND713205AAB,night,1,205.25474951836486,196.57589695867932,8.678852559685538,86.78852559685538,-413.2114744031446,Carting,unsupported: unseen corridor
IND586101AAB,IND416404AAA,morning,1,124.82238783114215,116.19623303186287,8.626154799279277,86.26154799279277,-413.73845200720723,Carting,low: one mode observed
IND754211AAA,IND754202AAA,night,1,153.79089740996955,145.19885398245344,8.592043427516103,85.92043427516103,-414.079565724839,Carting,unsupported: unseen corridor
IND786181AAC,IND792120AAB,night,2,201.53515171104817,192.94416224549013,8.590989465558039,85.90989465558039,-414.0901053444196,Carting,low: one mode observed
IND152116AAA,IND152107AAA,night,1,90.38313123565048,81.79633054221159,8.586800693438889,85.86800693438889,-414.13199306561114,Carting,unsupported: unseen corridor
IND713128AAB,IND731301AAA,night,1,144.4870792515357,135.90120690105147,8.585872350484237,85.85872350484237,-414.1412764951576,Carting,low: one mode observed
IND276305AAA,IND223101AAB,morning,1,101.21486350464981,92.6470250253639,8.56783847928591,85.6783847928591,-414.3216152071409,Carting,low: one mode observed
IND600073AAA,IND603203AAA,morning,1,90.4125054197929,81.92134070178957,8.491164718003319,84.91164718003319,-415.0883528199668,Carting,unsupported: unseen corridor
IND712311AAA,IND743235AAA,evening,4,293.5041622026858,284.37352339063284,8.45607949304005,84.5607949304005,-415.4392050695995,Carting,low: one mode observed
IND508206AAA,IND508207AAB,night,4,144.86750711078525,138.50317701073354,8.437598750772878,84.37598750772878,-415.6240124922712,Carting,unsupported: unseen corridor
IND534001AAA,IND521225AAB,night,1,228.97665202428556,220.5719348789205,8.404717145365055,84.04717145365055,-415.95282854634945,Carting,unsupported: unseen corridor
IND221313AAA,IND232101AAB,afternoon,3,115.33217766833053,106.94172636106887,8.390451307261657,83.90451307261657,-416.09548692738343,Carting,unsupported: unseen corridor
IND768216AAA,IND770001AAA,night,3,106.1859648594335,97.80160990745719,8.384354951976306,83.84354951976306,-416.1564504802369,Carting,low: one mode observed
IND243002AAA,IND243503AAB,night,1,107.00824689859472,98.68383968098368,8.32440721761104,83.2440721761104,-416.7559278238896,Carting,unsupported: unseen corridor
IND302006AAC,IND302014AAB,night,1,100.5175921618648,92.23337004130153,8.284222120563271,82.84222120563271,-417.1577787943673,Carting,unsupported: unseen corridor
IND673632AAA,IND676306AAA,evening,4,111.52962056599267,102.67123988994967,8.210348833993216,82.10348833993216,-417.89651166006786,Carting,unsupported: unseen corridor
IND152026AAA,IND152024AAA,night,1,92.82102598309157,84.67091298222188,8.150113000869695,81.50113000869695,-418.4988699913031,Carting,low: one mode observed
IND572201AAB,IND573103AAA,night,1,83.7080714531169,75.57580418826657,8.132267264850327,81.32267264850327,-418.67732735149673,Carting,unsupported: unseen corridor
IND752030AAA,IND754022AAA,night,1,107.5337635987596,99.42093570376183,8.112827894997778,81.12827894997778,-418.8717210500222,Carting,unsupported: unseen corridor
IND828111AAA,IND826004AAA,morning,2,182.4185250452632,174.34379591042256,8.074729134840652,80.74729134840652,-419.2527086515935,Carting,low: one mode observed
IND507002AAA,IND507159AAA,evening,2,109.65238097307969,101.59377774762993,8.058603225449765,80.58603225449765,-419.41396774550236,Carting,low: one mode observed
IND826004AAA,IND828111AAA,night,2,79.23831462795006,71.18117257910936,8.05714204884071,80.5714204884071,-419.4285795115929,Carting,unsupported: unseen corridor
IND403726AAB,IND403401AAA,evening,1,237.65772731588447,229.61213901865213,8.045588297232342,80.45588297232342,-419.5441170276766,Carting,low: one mode observed
IND824101AAA,IND821307AAA,night,1,80.36838577335237,72.33375862717456,8.034627146177812,80.34627146177812,-419.6537285382219,Carting,low: one mode observed
IND632301AAA,IND632006AAA,night,1,151.65647505801667,143.63952238939942,8.01695266861725,80.1695266861725,-419.8304733138275,Carting,unsupported: unseen corridor
IND306902AAA,IND306116AAA,morning,1,100.77898901294587,92.80362476731594,7.975364245629933,79.75364245629933,-420.2463575437007,Carting,unsupported: unseen corridor
IND781001AAA,IND781018AAB,night,2,175.10522711710695,167.15630448199,7.948922635116972,79.48922635116972,-420.5107736488303,Carting,low: one mode observed
IND362001AAA,IND362265AAA,night,1,162.84546273217558,154.8984488481226,7.9470138840529785,79.47013884052978,-420.5298611594702,Carting,low: one mode observed
IND811307AAA,IND811201AAB,night,1,226.92901279678543,218.99519585163952,7.933816945145907,79.33816945145907,-420.66183054854093,Carting,unsupported: unseen corridor
IND532201AAA,IND761200AAA,morning,1,115.22921267732046,107.2997307657032,7.929481911617259,79.29481911617259,-420.70518088382744,Carting,unsupported: unseen corridor
IND670643AAA,IND673632AAA,night,5,333.3783129579103,325.47004031116336,7.908272646746923,79.08272646746923,-420.91727353253077,Carting,unsupported: unseen corridor
IND786001AAB,IND786190AAA,night,1,241.86090233788184,233.99286431787766,7.868038020004178,78.68038020004178,-421.3196197999582,Carting,unsupported: unseen corridor
IND331304AAA,IND332001AAB,morning,1,431.9548332702174,424.1196030387685,7.835230231448918,78.35230231448918,-421.6476976855108,Carting,low: one mode observed
IND516001AAA,IND516227AAA,night,2,179.3311835203928,171.51979515209266,7.8113883683001575,78.11388368300157,-421.8861163169984,Carting,unsupported: unseen corridor
IND110037AAM,IND250002AAC,afternoon,1,554.1192040589248,546.3315070314874,7.787697027437389,77.87697027437389,-422.1230297256261,Carting,unsupported: unseen corridor
IND274509AAB,IND274402AAA,night,2,149.18838429685968,141.42011801326157,7.768266283598109,77.68266283598109,-422.3173371640189,Carting,unsupported: unseen corridor
IND560085AAA,IND562132AAA,night,1,154.4921264519959,146.74970180760383,7.7424246443920595,77.4242464439206,-422.5757535560794,Carting,low: one mode observed
IND302004AAA,IND302033AAB,night,1,78.91277033265504,71.18949168768162,7.723278644973419,77.23278644973419,-422.7672135502658,Carting,unsupported: unseen corridor
IND250221AAA,IND251201AAA,night,1,84.76659874397798,77.0807277979869,7.685870945991084,76.85870945991084,-423.14129054008913,Carting,unsupported: unseen corridor
IND221303AAA,IND231001AAA,night,1,73.95942621392243,66.30215628281758,7.6572699311048495,76.5726993110485,-423.4273006889515,Carting,low: one mode observed
IND422605AAA,IND423109AAA,night,1,138.05430232175726,130.3979588083502,7.656343513407052,76.56343513407052,-423.4365648659295,Carting,unsupported: unseen corridor
IND580028AAA,IND580002AAA,morning,3,417.12280641699397,409.46653658235846,7.656269834635509,76.56269834635509,-423.4373016536449,Carting,low: one mode observed
IND221010AAA,IND221005A1A,afternoon,1,80.91573908784054,73.30937161026938,7.606367477571155,76.06367477571155,-423.93632522428845,Carting,unsupported: unseen corridor
IND122001AAA,IND122050AAA,morning,1,121.12412863492372,113.53254651898054,7.591582115943183,75.91582115943183,-424.08417884056814,Carting,unsupported: unseen corridor
IND571105AAA,IND571114AAA,night,1,79.87534753410586,72.30802650266766,7.567321031438198,75.67321031438198,-424.326789685618,Carting,unsupported: unseen corridor
IND226004AAA,IND226016AAA,night,2,101.39371358675865,93.8371290619154,7.556584524843245,75.56584524843245,-424.4341547515676,Carting,low: one mode observed
IND680307AAA,IND683511AAA,night,3,89.60330644830954,83.99643463586307,7.556368040558496,75.56368040558496,-424.43631959441507,Carting,low: one mode observed
IND743395AAA,IND700053AAA,night,3,255.11123411449228,244.73491839796802,7.552873393740384,75.52873393740384,-424.47126606259616,Carting,unsupported: unseen corridor
IND721501AAC,IND721306AAA,morning,1,398.84613367055533,391.29867947160375,7.547454198951584,75.47454198951584,-424.52545801048416,Carting,unsupported: unseen corridor
IND636005AAA,IND636016AAA,night,1,116.10903131716553,108.57523647560465,7.533794841560876,75.33794841560876,-424.66205158439124,Carting,low: one mode observed
IND244715AAA,IND263401AAA,morning,1,163.92387582227647,156.39164889255568,7.532226929720792,75.32226929720792,-424.6777307027921,Carting,unsupported: unseen corridor
IND742137AAA,IND742401AAA,night,3,95.2182834445855,86.8504560101967,7.531091363177438,75.31091363177438,-424.6890863682256,Carting,low: one mode observed
IND722154AAA,IND712602AAA,morning,1,97.8663162456039,90.33804236969252,7.528273875911381,75.28273875911381,-424.71726124088616,Carting,unsupported: unseen corridor
IND505001AAB,IND505184AAC,evening,2,194.3695818591841,186.84261623621754,7.526965622966586,75.26965622966586,-424.7303437703341,Carting,low: one mode observed
IND333504AAA,IND332713AAA,night,1,121.58246755637914,114.06105430013378,7.521413256245367,75.21413256245367,-424.78586743754636,Carting,low: one mode observed
IND246001AAA,IND249201AAA,morning,3,538.2690106797886,532.0328474613494,7.503723837128291,75.03723837128291,-424.9627616287171,Carting,unsupported: unseen corridor
IND246174AAA,IND246444AAB,morning,5,210.9669848167568,204.2140876783334,7.498613871260403,74.98613871260403,-425.01386128739597,Carting,low: one mode observed
IND754160AAA,IND754142AAA,night,1,126.95722321149768,119.51799386353439,7.439229347963291,74.39229347963291,-425.60770652036706,Carting,unsupported: unseen corridor
IND283203AAA,IND282002AAD,night,1,140.4778534752127,133.0400987968798,7.437754678332908,74.37754678332908,-425.6224532166709,Carting,unsupported: unseen corridor
