source_center,destination_center,route_type,time_bucket,observation_count,median_osrm_time_min,median_actual_movement_min,median_actual_elapsed_min,median_movement_delay_ratio,median_excess_min,breach_rate,chronic_delay
IND643212AAA,IND641062AAD,Carting,night,2,110.5,380.5,390.5,3.4441441441441443,270.0,1.0,False
IND643217AAA,IND643001AAA,Carting,night,7,49.0,47.0,53.0,0.9591836734693877,0.0,0.0,False
IND643231AAA,IND643217AAA,Carting,night,9,34.0,38.0,58.0,1.2352941176470589,8.0,0.5555555555555556,True
IND670645AAB,IND673592AAA,Carting,morning,2,38.0,98.0,1198.5,2.5717255717255716,60.0,1.0,False
IND670645AAB,IND673592AAA,Carting,night,4,37.0,125.5,854.5,3.2782397782397785,87.5,1.0,False
IND671315AAA,IND575004AAB,FTL,night,2,78.0,625.5,824.5,8.01923076923077,547.5,1.0,False
IND671323AAD,IND000000ACO,FTL,night,1,32.0,50.0,56.0,1.5625,18.0,1.0,False
IND673027AAB,IND673104AAA,Carting,evening,1,65.0,359.0,367.0,5.523076923076923,294.0,1.0,False
IND673027AAB,IND673305AAA,Carting,afternoon,1,43.0,366.0,435.0,8.511627906976743,323.0,1.0,False
IND673027AAB,IND673305AAA,Carting,evening,1,41.0,311.0,329.0,7.585365853658536,270.0,1.0,False
IND673104AAA,IND673506AAA,Carting,night,12,17.0,28.0,50.0,1.6875,11.0,0.9166666666666666,True
IND673121AAA,IND670645AAB,Carting,night,8,31.5,69.5,87.5,2.207157258064516,38.0,1.0,True
IND673305AAA,IND673104AAA,Carting,night,10,22.0,28.0,39.0,1.266798418972332,6.0,0.7,True
IND673506AAA,IND670643AAA,Carting,night,12,23.5,33.5,49.0,1.490036231884058,10.5,1.0,True
IND673573AAA,IND673592AAA,FTL,night,12,62.0,97.5,120.5,1.60193019566367,37.0,1.0,True
IND673592AAA,IND562132AAA,FTL,night,12,224.0,464.5,547.0,2.07847533632287,241.0,1.0,True
IND673592AAA,IND670645AAB,Carting,night,1,38.0,133.0,150.0,3.5,95.0,1.0,False
IND673592AAA,IND673121AAA,Carting,night,11,17.0,32.0,57.0,2.0,15.0,1.0,True
IND676306AAA,IND676509AAA,Carting,evening,2,18.0,33.0,37.5,1.8125,15.0,1.0,False
IND676306AAA,IND676509AAA,Carting,night,3,20.0,30.0,34.0,1.4285714285714286,9.0,1.0,False
IND676509AAA,IND679322AAA,Carting,night,3,20.0,43.0,44.0,2.0952380952380953,23.0,1.0,False
IND678683AAA,IND000000ABD,FTL,night,13,34.0,41.0,74.0,1.2121212121212122,7.0,0.5384615384615384,True
IND679303AAA,IND679531AAA,Carting,night,9,16.0,46.0,58.0,2.8125,30.0,1.0,True
IND679322AAA,IND673639AAA,Carting,night,1,39.0,87.0,89.0,2.230769230769231,48.0,1.0,False
IND679329AAA,IND673639AAA,Carting,night,3,21.0,34.0,38.0,1.619047619047619,13.0,1.0,False
IND679531AAA,IND680587AAA,Carting,night,9,25.0,34.0,52.0,1.36,9.0,1.0,True
IND680012AAA,IND679303AAA,Carting,night,7,57.0,82.0,97.0,1.4385964912280702,25.0,1.0,True
IND68004AAA,IND678683AAA,FTL,night,14,37.0,89.5,123.0,2.419590643274854,52.5,1.0,True
IND68004AAA,IND683511AAA,Carting,morning,5,53.0,124.0,171.0,2.2962962962962963,70.0,1.0,True
IND68004AAA,IND683511AAA,Carting,night,1,52.0,127.0,263.0,2.4423076923076925,75.0,1.0,False
IND680104AAA,IND679576AAA,FTL,night,12,33.0,50.0,79.5,1.4705882352941178,16.0,0.8333333333333334,True
IND680307AAA,IND680712AAA,Carting,night,4,21.0,35.0,60.5,1.7095238095238097,14.5,1.0,False
IND680307AAA,IND683511AAA,Carting,night,2,17.5,29.5,109.0,1.6830065359477122,12.0,1.0,False
IND680587AAA,IND68004AAA,Carting,night,6,43.5,73.0,107.5,1.6781183932346724,29.5,1.0,True
IND680587AAA,IND683511AAA,Carting,night,3,80.0,219.0,281.0,2.7375,139.0,1.0,False
IND680712AAA,IND683511AAA,Carting,night,6,39.0,64.0,87.5,1.6842105263157894,26.0,1.0,True
IND683511AAA,IND000000ABA,Carting,afternoon,5,30.0,36.0,545.0,1.1612903225806452,5.0,0.4,False
IND683511AAA,IND000000ABA,Carting,evening,5,30.0,34.0,430.0,1.1724137931034482,5.0,0.2,False
IND683511AAA,IND000000ADM,Carting,afternoon,5,25.0,43.0,553.0,1.76,19.0,1.0,True
IND683511AAA,IND000000ADM,Carting,evening,3,27.0,34.0,390.0,1.2592592592592593,7.0,0.6666666666666666,False
IND683511AAA,IND562132AAA,FTL,morning,8,426.0,881.5,995.0,2.062069097594607,454.0,1.0,True
IND683511AAA,IND680012AAA,Carting,afternoon,3,57.0,88.0,472.0,1.543859649122807,31.0,1.0,False
IND683511AAA,IND680012AAA,Carting,evening,3,57.0,86.0,417.0,1.5087719298245614,29.0,1.0,False
IND683511AAA,IND68004AAA,FTL,afternoon,12,48.0,69.0,461.0,1.41875,20.5,1.0,True
IND683511AAA,IND68004AAA,FTL,evening,1,50.0,59.0,352.0,1.18,9.0,0.0,False
IND683511AAA,IND680104AAA,FTL,afternoon,9,80.0,120.0,458.0,1.4938271604938271,40.0,0.8888888888888888,True
IND683511AAA,IND680104AAA,FTL,evening,2,80.5,205.5,353.5,2.5587191358024692,125.0,1.0,False
IND683511AAA,IND686028AAB,FTL,afternoon,2,79.5,154.0,372.0,1.9375791139240506,74.5,1.0,False
IND683511AAA,IND686028AAB,FTL,morning,5,79.0,157.0,409.0,1.9873417721518987,78.0,1.0,True
IND683565AAA,IND683511AAA,Carting,night,9,20.0,36.0,70.0,1.894736842105263,17.0,1.0,True
IND683572AAA,IND680307AAA,Carting,night,7,12.0,24.0,37.0,1.8461538461538463,11.0,0.8571428571428571,True
IND685514AAA,IND625008AAA,FTL,morning,1,170.0,269.0,335.0,1.5823529411764705,99.0,1.0,False
IND685514AAA,IND625008AAA,FTL,night,5,169.0,260.0,303.0,1.5294117647058822,90.0,1.0,True
IND686028AAB,IND686632AAA,FTL,evening,1,21.0,128.0,399.0,6.095238095238095,107.0,1.0,False
IND686028AAB,IND689101AAA,Carting,evening,10,25.5,34.0,118.0,1.333846153846154,8.5,0.8,True
IND686507AAA,IND686513AAA,Carting,night,10,9.0,21.5,42.5,2.4097222222222223,12.5,1.0,True
IND686507AAA,IND686540AAA,Carting,night,1,26.0,43.0,77.0,1.6538461538461537,17.0,1.0,False
IND686513AAA,IND686507AAA,Carting,night,1,10.0,28.0,30.0,2.8,18.0,1.0,False
IND686513AAA,IND686540AAA,Carting,night,4,36.5,90.5,102.0,2.548809523809524,55.0,1.0,False
IND686540AAA,IND686028AAB,Carting,night,1,19.0,37.0,1197.0,1.9473684210526316,18.0,1.0,False
IND686632AAA,IND686141AAA,FTL,night,1,20.0,50.0,57.0,2.5,30.0,1.0,False
IND688009AAA,IND686028AAB,Carting,night,10,46.0,152.0,822.0,3.3777777777777778,107.0,1.0,True
IND688524AAA,IND683511AAA,FTL,night,7,51.0,118.0,174.0,2.269230769230769,66.0,1.0,True
IND689101AAA,IND689650AAA,Carting,night,1,14.0,15.0,82.0,1.0714285714285714,1.0,0.0,False
IND689101AAA,IND690548AAA,Carting,night,4,25.0,35.5,70.5,1.44,11.0,1.0,False
IND689503AAB,IND683511AAA,FTL,night,1,120.0,270.0,352.0,2.25,150.0,1.0,False
IND689645AAA,IND691551AAA,Carting,night,11,25.0,42.0,65.0,1.6666666666666667,16.0,1.0,True
IND689650AAA,IND690548AAA,Carting,night,1,41.0,64.0,75.0,1.5609756097560976,23.0,1.0,False
IND690537AAA,IND689503AAB,FTL,night,1,28.0,58.0,91.0,2.0714285714285716,30.0,1.0,False
IND690548AAA,IND688009AAA,Carting,night,9,32.0,39.0,67.0,1.21875,7.0,0.5555555555555556,True
IND691001AAB,IND683511AAA,FTL,afternoon,3,168.0,204.0,541.0,1.2142857142857142,36.0,0.6666666666666666,False
IND691001AAB,IND683511AAA,FTL,evening,6,168.0,231.5,473.5,1.3735383206537053,63.0,1.0,True
IND691001AAB,IND690573AAA,FTL,evening,1,37.0,40.0,163.0,1.0810810810810811,3.0,0.0,False
IND691001AAB,IND691506AAA,Carting,evening,15,25.0,37.0,183.0,1.4230769230769231,11.0,0.9333333333333333,True
IND691001AAB,IND695012AAA,FTL,evening,1,64.0,86.0,103.0,1.34375,22.0,1.0,False
IND691305AAA,IND689645AAA,Carting,night,11,27.0,60.0,78.0,2.259259259259259,33.0,1.0,True
IND691506AAA,IND691305AAA,Carting,night,14,19.0,28.5,42.5,1.54093567251462,9.5,1.0,True
IND691551AAA,IND691001AAB,Carting,night,14,40.0,89.0,734.0,2.2565789473684212,49.0,1.0,True
IND691574AAA,IND695614AAA,Carting,night,14,20.0,31.0,47.0,1.525,10.5,1.0,True
IND695012AAA,IND691001AAB,FTL,afternoon,11,65.0,100.0,169.0,1.5384615384615385,35.0,1.0,True
IND695012AAA,IND691001AAB,FTL,evening,1,65.0,111.0,177.0,1.7076923076923076,46.0,1.0,False
IND695012AAA,IND695101AAB,Carting,evening,1,26.0,68.0,153.0,2.6153846153846154,42.0,1.0,False
IND695012AAA,IND695101AAB,Carting,night,1,26.0,58.0,1267.0,2.230769230769231,32.0,1.0,False
IND695012AAB,IND695012AAA,Carting,night,3,14.0,62.0,333.0,3.3,46.0,1.0,False
IND695101AAB,IND691574AAA,Carting,night,13,15.0,19.0,45.0,1.2666666666666666,4.0,0.6153846153846154,True
IND695101AAB,IND695012AAA,Carting,night,1,31.0,279.0,306.0,9.0,248.0,1.0,False
IND695121AAA,IND695572AAB,Carting,night,11,14.0,26.0,53.0,1.8461538461538463,11.0,1.0,True
IND695541AAA,IND695012AAA,Carting,night,1,15.0,47.0,74.0,3.1333333333333333,32.0,1.0,False
IND695541AAA,IND695572AAB,Carting,night,1,22.0,29.0,85.0,1.3181818181818181,7.0,1.0,False
IND695572AAB,IND000000AFJ,Carting,night,1,26.0,44.0,66.0,1.6923076923076923,18.0,1.0,False
IND695572AAB,IND695541AAA,Carting,night,9,22.0,31.0,50.0,1.4545454545454546,10.0,0.7777777777777778,True
IND695582AAA,IND691574AAA,Carting,evening,1,39.0,65.0,68.0,1.6666666666666667,26.0,1.0,False
IND695582AAA,IND695101AAB,Carting,evening,9,23.0,26.0,55.0,1.1363636363636365,3.0,0.2222222222222222,False
IND695582AAA,IND695101AAB,Carting,night,3,22.0,23.0,45.0,1.0454545454545454,1.0,0.3333333333333333,False
IND695609AAA,IND695012AAA,Carting,night,2,36.0,68.5,84.0,1.8452380952380953,32.5,1.0,False
IND695614AAA,IND695609AAA,Carting,night,2,19.0,24.5,47.5,1.2894736842105263,5.5,1.0,False
IND700026AAC,IND700065AAA,Carting,evening,1,21.0,25.0,52.0,1.1904761904761905,4.0,0.0,False
IND700026AAC,IND700065AAA,Carting,morning,1,19.0,38.0,65.0,2.0,19.0,1.0,False
IND700026AAC,IND712311AAA,Carting,morning,2,35.5,230.5,518.0,6.46939586645469,195.0,1.0,False
IND700026AAC,IND712311AAA,Carting,night,1,36.0,172.0,235.0,4.777777777777778,136.0,1.0,False
IND700028AAB,IND712311AAA,Carting,morning,3,18.0,95.0,153.0,5.277777777777778,77.0,1.0,False
IND700028AAB,IND712311AAA,Carting,night,5,18.0,50.0,155.0,2.9411764705882355,33.0,1.0,True
IND700053AAA,IND700136AAB,Carting,morning,1,29.0,74.0,834.0,2.5517241379310347,45.0,1.0,False
IND700053AAA,IND712311AAA,Carting,afternoon,2,29.0,281.0,354.5,9.689655172413794,252.0,1.0,False
IND700053AAA,IND712311AAA,Carting,evening,1,30.0,60.0,149.0,2.0,30.0,1.0,False
IND700053AAA,IND712311AAA,Carting,morning,3,29.0,191.0,283.0,6.586206896551724,162.0,1.0,False
IND700053AAA,IND743513AAA,Carting,evening,4,27.0,78.0,122.0,3.0,51.0,1.0,False
IND700065AAA,IND712311AAA,Carting,afternoon,2,21.0,101.5,342.0,4.833333333333334,80.5,1.0,False
IND700065AAA,IND712311AAA,Carting,evening,6,22.0,56.0,142.0,2.5995670995671,34.5,1.0,True
IND700065AAA,IND712311AAA,Carting,morning,8,21.5,89.5,290.5,3.9782608695652173,67.0,1.0,True
IND700065AAA,IND712311AAA,Carting,night,7,20.0,54.0,287.0,2.6,33.0,1.0,True
IND700065AAB,IND712310AAA,Carting,afternoon,11,22.0,115.0,176.0,5.0,92.0,1.0,True
IND700088AAA,IND712311AAA,Carting,afternoon,2,28.5,82.5,261.0,2.9070197044334973,54.0,1.0,False
IND700088AAA,IND712311AAA,Carting,evening,3,29.0,70.0,147.0,2.5,42.0,1.0,False
IND700136AAG,IND712310AAA,Carting,afternoon,16,19.5,89.5,164.5,4.559941520467836,69.5,1.0,True
IND711303AAA,IND721134AAB,Carting,night,11,37.0,30.0,64.0,0.8108108108108109,0.0,0.09090909090909091,False
IND712103AAA,IND712310AAE,Carting,morning,8,30.0,113.0,146.5,3.7666666666666666,83.0,1.0,True
IND712103AAA,IND712310AAE,Carting,night,10,30.0,95.5,120.5,3.5769704433497536,71.0,1.0,True
IND712124AAA,IND712103AAA,Carting,afternoon,1,10.0,28.0,41.0,2.8,18.0,1.0,False
IND712124AAA,IND712103AAA,Carting,morning,9,11.0,32.0,55.0,3.0,21.0,1.0,True
IND712124AAA,IND712103AAA,Carting,night,10,11.0,31.0,50.0,2.696969696969697,19.5,1.0,True
IND712310AAE,IND711303AAA,Carting,evening,12,40.5,92.0,150.5,2.271062271062271,51.5,1.0,True
IND712310AAE,IND711409AAA,Carting,night,1,16.0,19.0,66.0,1.1875,3.0,0.0,False
IND712310AAE,IND712124AAA,Carting,evening,5,19.0,76.0,181.0,4.0,57.0,1.0,True
IND712310AAE,IND712124AAA,Carting,morning,2,19.0,60.0,100.5,3.1578947368421053,41.0,1.0,False
IND712310AAE,IND712124AAA,Carting,night,14,19.0,69.0,106.5,3.7309941520467835,50.5,1.0,True
IND712311AAA,IND000000ACB,FTL,afternoon,9,1055.0,2040.0,2249.0,1.9299905392620624,983.0,1.0,True
IND712311AAA,IND421302AAG,FTL,night,2,1341.0,3001.5,3584.5,2.2382882532197432,1660.5,1.0,False
IND712311AAA,IND700026AAC,Carting,afternoon,9,36.0,85.0,178.0,2.3333333333333335,48.0,1.0,True
IND712311AAA,IND700026AAC,Carting,evening,9,36.0,72.0,132.0,2.1176470588235294,38.0,1.0,True
IND712311AAA,IND700026AAC,Carting,night,11,35.0,100.0,145.0,2.9411764705882355,66.0,1.0,True
IND712311AAA,IND700028AAB,Carting,afternoon,1,19.0,132.0,221.0,6.947368421052632,113.0,1.0,False
IND712311AAA,IND700028AAB,Carting,evening,15,19.0,79.0,135.0,4.157894736842105,60.0,1.0,True
IND712311AAA,IND700028AAB,Carting,night,6,18.5,57.0,100.5,3.0789473684210527,38.5,1.0,True
IND712311AAA,IND700053AAA,Carting,afternoon,1,30.0,179.0,294.0,5.966666666666667,149.0,1.0,False
IND712311AAA,IND700053AAA,Carting,evening,6,29.0,91.0,151.0,3.2038177339901477,62.5,1.0,True
IND712311AAA,IND700053AAA,Carting,night,8,30.0,83.0,158.5,2.7666666666666666,53.0,1.0,True
IND712311AAA,IND700065AAA,Carting,afternoon,8,22.0,122.5,189.0,5.458498023715415,100.5,1.0,True
IND712311AAA,IND700065AAA,Carting,evening,13,22.0,69.0,136.0,3.2857142857142856,48.0,1.0,True
IND712311AAA,IND700065AAA,Carting,night,7,22.0,72.0,122.0,3.272727272727273,50.0,1.0,True
IND712311AAA,IND700088AAA,Carting,afternoon,9,30.0,107.0,457.0,3.689655172413793,78.0,1.0,True
IND712311AAA,IND700088AAA,Carting,evening,7,30.0,141.0,262.0,4.7,111.0,1.0,True
IND712311AAA,IND700088AAA,Carting,morning,5,29.0,99.0,416.0,3.413793103448276,70.0,1.0,True
IND712311AAA,IND700088AAA,Carting,night,2,29.0,110.5,241.0,3.8103448275862073,81.5,1.0,False
IND712311AAA,IND712310AAE,Carting,evening,1,12.0,20.0,106.0,1.6666666666666667,8.0,1.0,False
IND712311AAA,IND712410AAC,FTL,night,4,38.5,171.0,220.5,4.4466936572199725,132.5,1.0,False
IND712311AAA,IND713103AAA,FTL,afternoon,4,58.5,123.5,364.0,2.1293103448275863,65.5,1.0,False
IND712311AAA,IND713103AAA,FTL,evening,2,59.0,135.5,376.0,2.296610169491525,76.5,1.0,False
IND712311AAA,IND713145AAB,FTL,evening,1,74.0,156.0,232.0,2.108108108108108,82.0,1.0,False
IND712311AAA,IND713205AAB,FTL,afternoon,3,106.0,189.0,290.0,1.7830188679245282,83.0,1.0,False
IND712311AAA,IND713205AAB,FTL,evening,4,106.0,229.0,410.0,2.1714285714285717,123.0,1.0,False
IND712311AAA,IND721306AAA,FTL,afternoon,4,101.0,211.0,496.5,2.089108910891089,110.0,1.0,False
IND712311AAA,IND721306AAA,FTL,evening,4,101.0,211.0,441.0,2.089108910891089,110.0,1.0,False
IND712311AAA,IND732103AAB,FTL,morning,2,215.5,589.0,738.5,2.7330211024978466,373.5,1.0,False
IND712311AAA,IND732103AAB,FTL,night,1,215.0,659.0,833.0,3.0651162790697675,444.0,1.0,False
IND712311AAA,IND742101AAC,FTL,morning,8,158.0,443.0,544.5,2.848887234218582,287.5,1.0,True
IND712311AAA,IND742102AAB,FTL,morning,3,158.0,498.0,571.0,3.151898734177215,340.0,1.0,False
IND712311AAA,IND743235AAA,FTL,evening,1,57.0,176.0,210.0,3.087719298245614,119.0,1.0,False
IND712311AAA,IND751002AAB,FTL,evening,11,313.0,704.0,859.0,2.2492012779552715,391.0,1.0,True
IND712311AAA,IND751002AAB,FTL,night,12,310.0,598.0,763.5,1.9290322580645163,288.0,1.0,True
IND712311AAA,IND781018AAB,FTL,evening,1,689.0,2366.0,3047.0,3.4339622641509435,1677.0,1.0,False
IND712311AAA,IND781018AAB,FTL,night,4,687.0,2119.5,2581.0,3.0852022925428795,1432.5,1.0,False
IND712311AAA,IND826004AAA,FTL,night,3,182.0,314.0,489.0,1.7527472527472527,137.0,1.0,False
IND712311AAA,IND834002AAB,FTL,afternoon,1,281.0,612.0,1049.0,2.1779359430604983,331.0,1.0,False
IND712311AAA,IND834002AAB,FTL,evening,10,286.0,686.5,851.0,2.4475660904931367,406.0,1.0,True
IND712406AAA,IND712602AAA,FTL,morning,1,34.0,79.0,81.0,2.323529411764706,45.0,1.0,False
IND712410AAC,IND712406AAA,FTL,morning,2,41.0,48.5,79.0,1.1829268292682926,7.5,0.0,False
IND712602AAA,IND722154AAA,FTL,morning,1,25.0,75.0,75.0,3.0,50.0,1.0,False
IND712612AAA,IND722154AAA,FTL,morning,1,19.0,32.0,63.0,1.6842105263157894,13.0,1.0,False
IND713103AAA,IND713205AAB,FTL,evening,3,51.0,106.0,119.0,2.0784313725490198,55.0,1.0,False
IND713103AAA,IND713205AAB,FTL,night,1,47.0,91.0,95.0,1.9361702127659575,44.0,1.0,False
IND713128AAB,IND731204AAB,FTL,morning,5,18.0,52.0,79.0,2.8,34.0,1.0,True
IND713128AAB,IND731204AAB,FTL,night,6,18.0,60.0,83.5,3.3333333333333335,42.0,1.0,True
IND713128AAB,IND731301AAA,FTL,night,1,35.0,166.0,196.0,4.742857142857143,131.0,1.0,False
IND713130AAA,IND741123AAB,Carting,evening,6,64.0,130.0,175.5,2.03125,66.0,1.0,True
IND713130AAA,IND741123AAB,Carting,night,4,64.0,136.0,173.5,2.125,72.0,1.0,False
IND713130AAA,IND741126AAB,Carting,night,1,69.0,253.0,305.0,3.6666666666666665,184.0,1.0,False
IND713145AAB,IND741316AAA,FTL,night,1,23.0,32.0,35.0,1.391304347826087,9.0,1.0,False
IND713148AAA,IND713128AAB,FTL,night,10,35.0,97.0,114.5,2.7043650793650795,61.0,1.0,True
IND713205AAB,IND712311AAA,FTL,afternoon,6,105.0,853.0,1114.5,8.123809523809523,748.0,1.0,True
IND713205AAB,IND712311AAA,FTL,night,1,104.0,184.0,926.0,1.7692307692307692,80.0,1.0,False
IND713205AAB,IND713148AAA,FTL,night,3,18.0,80.0,154.0,4.444444444444445,62.0,1.0,False
IND713205AAB,IND713303AAA,FTL,night,5,27.0,69.0,152.0,2.6538461538461537,43.0,1.0,True
IND713205AAB,IND722101AAA,Carting,evening,1,49.0,162.0,408.0,3.306122448979592,113.0,1.0,False
IND713205AAB,IND722101AAB,Carting,night,1,50.0,281.0,303.0,5.62,231.0,1.0,False
IND713205AAB,IND722101AAC,Carting,evening,1,49.0,79.0,128.0,1.6122448979591837,30.0,1.0,False
IND713205AAB,IND722101AAC,Carting,night,3,51.0,150.0,220.0,2.9411764705882355,99.0,1.0,False
IND713205AAB,IND722143AAB,FTL,evening,2,24.0,72.5,159.5,2.9904347826086957,48.5,1.0,False
IND713205AAB,IND722143AAB,FTL,night,6,25.0,98.0,177.0,3.92,73.0,1.0,True
IND713205AAB,IND722202AAA,Carting,night,3,19.0,73.0,194.0,4.055555555555555,55.0,1.0,False
IND713205AAB,IND723130AAA,FTL,evening,1,89.0,383.0,810.0,4.303370786516854,294.0,1.0,False
IND713205AAB,IND723130AAA,FTL,night,1,85.0,198.0,264.0,2.3294117647058825,113.0,1.0,False
IND713205AAB,IND723133AAA,FTL,evening,1,71.0,184.0,315.0,2.591549295774648,113.0,1.0,False
IND713303AAA,IND713364AAB,FTL,morning,1,18.0,83.0,91.0,4.611111111111111,65.0,1.0,False
IND713303AAA,IND713364AAB,FTL,night,5,18.0,72.0,85.0,4.0,54.0,1.0,True
IND713364AAB,IND712311AAA,FTL,morning,2,145.0,265.0,1221.0,1.8272926179604263,120.0,1.0,False
IND713364AAB,IND712311AAA,FTL,night,9,146.0,712.0,778.0,4.832214765100671,566.0,1.0,True
IND721102AAA,IND712311AAA,FTL,afternoon,1,93.0,297.0,380.0,3.193548387096774,204.0,1.0,False
IND721102AAA,IND712311AAA,FTL,night,7,92.0,771.0,815.0,8.380434782608695,679.0,1.0,True
IND721133AAA,IND721434AAB,FTL,night,2,55.0,159.5,178.0,2.9147633234028465,104.5,1.0,False
IND721134AAB,IND712310AAE,Carting,night,1,54.0,157.0,341.0,2.9074074074074074,103.0,1.0,False
IND721134AAB,IND721139AAC,Carting,night,10,16.0,25.0,49.0,1.5916666666666668,9.5,0.9,True
IND721139AAC,IND721602AAB,Carting,night,2,59.5,168.0,211.5,2.827966101694915,108.5,1.0,False
IND721139AAC,IND721636AAB,Carting,night,1,35.0,100.0,130.0,2.857142857142857,65.0,1.0,False
IND721212AAA,IND712310AAE,Carting,night,6,77.0,176.5,218.0,2.3266666666666667,99.5,1.0,True
IND721253AAC,IND721306AAA,FTL,afternoon,2,43.5,121.0,157.5,2.7904761904761903,77.5,1.0,False
IND721253AAC,IND721306AAA,FTL,morning,7,42.0,88.0,141.0,2.0952380952380953,46.0,1.0,True
IND721306AAA,IND721102AAA,FTL,morning,1,18.0,94.0,98.0,5.222222222222222,76.0,1.0,False
IND721306AAA,IND721102AAA,FTL,night,3,18.0,34.0,82.0,1.8888888888888888,16.0,1.0,False
IND721306AAA,IND721133AAA,FTL,night,2,17.5,38.0,80.5,2.167763157894737,20.5,1.0,False
IND721306AAA,IND721507AAA,FTL,morning,1,44.0,84.0,117.0,1.9090909090909092,40.0,1.0,False
IND721306AAA,IND721507AAA,FTL,night,9,44.0,96.0,121.0,2.1818181818181817,52.0,1.0,True
IND721401AAA,IND721306AAA,FTL,morning,2,81.5,157.0,190.0,1.9301957831325303,75.5,1.0,False
IND721434AAB,IND721401AAA,FTL,morning,2,50.0,123.5,144.5,2.4699999999999998,73.5,1.0,False
IND721501AAC,IND721253AAC,FTL,morning,5,92.0,171.0,183.0,1.858695652173913,79.0,1.0,True
IND721602AAB,IND721139AAC,Carting,morning,4,60.5,111.5,144.0,1.7979166666666666,49.5,1.0,False
IND721636AAB,IND721602AAB,Carting,morning,2,41.5,44.5,75.5,1.0737514518002322,4.0,0.0,False
IND721636AAB,IND721602AAB,Carting,night,1,24.0,45.0,65.0,1.875,21.0,1.0,False
IND722101AAA,IND722122AAA,Carting,morning,2,21.5,45.0,48.0,2.0722222222222224,23.5,1.0,False
IND722101AAA,IND722122AAA,Carting,night,5,21.0,37.0,47.0,1.826086956521739,17.0,1.0,True
IND722122AAA,IND713205AAB,Carting,morning,6,71.5,132.5,150.5,1.8785714285714286,61.5,1.0,True
IND722140AAA,IND722151AAA,FTL,afternoon,1,43.0,40.0,70.0,0.9302325581395349,0.0,0.0,False
IND722140AAA,IND722151AAA,FTL,morning,2,43.0,51.0,81.5,1.1883116883116882,8.0,0.5,False
IND722140AAA,IND722151AAA,FTL,night,1,44.0,42.0,64.0,0.9545454545454546,0.0,0.0,False
IND722143AAB,IND723133AAA,FTL,night,9,52.0,74.0,107.0,1.411764705882353,21.0,1.0,True
IND722151AAA,IND723130AAA,FTL,afternoon,1,70.0,942.0,957.0,13.457142857142857,872.0,1.0,False
IND722151AAA,IND723130AAA,FTL,morning,1,69.0,1131.0,1155.0,16.391304347826086,1062.0,1.0,False
IND722151AAA,IND723130AAA,FTL,night,1,69.0,106.0,155.0,1.536231884057971,37.0,1.0,False
IND722154AAA,IND712311AAA,FTL,morning,1,86.0,444.0,781.0,5.162790697674419,358.0,1.0,False
IND722202AAA,IND713205AAB,Carting,night,1,17.0,46.0,58.0,2.7058823529411766,29.0,1.0,False
IND722202AAA,IND722101AAC,Carting,night,3,29.0,44.0,50.0,1.5517241379310345,16.0,1.0,False
IND723101AAA,IND723202AAA,FTL,morning,12,38.5,70.0,101.5,1.794871794871795,31.0,1.0,True
IND723101AAA,IND723202AAA,FTL,night,1,39.0,75.0,85.0,1.9230769230769231,36.0,1.0,False
IND723130AAA,IND723101AAA,FTL,morning,13,21.0,55.0,74.0,2.619047619047619,34.0,1.0,True
IND723130AAA,IND723101AAA,FTL,night,1,21.0,36.0,64.0,1.7142857142857142,15.0,1.0,False
IND723130AAA,IND723131AAA,FTL,morning,4,49.5,60.0,78.0,1.2000000000000002,10.0,0.5,False
IND723131AAA,IND722140AAA,FTL,morning,5,31.0,43.0,61.0,1.34375,11.0,1.0,True
IND723131AAA,IND722140AAA,FTL,night,1,31.0,40.0,74.0,1.2903225806451613,9.0,1.0,False
IND723133AAA,IND723130AAA,FTL,morning,5,45.0,79.0,83.0,1.7954545454545454,35.0,1.0,True
IND723133AAA,IND723130AAA,FTL,night,7,44.0,52.0,78.0,1.1590909090909092,7.0,0.2857142857142857,False
IND723202AAA,IND713205AAB,FTL,afternoon,1,144.0,259.0,284.0,1.7986111111111112,115.0,1.0,False
IND723202AAA,IND713205AAB,FTL,morning,11,145.0,327.0,392.0,2.272727272727273,182.0,1.0,True
IND723202AAA,IND713205AAB,FTL,night,1,146.0,256.0,293.0,1.7534246575342465,110.0,1.0,False
IND731204AAB,IND731301AAA,FTL,morning,10,21.0,52.0,76.5,2.5,31.5,1.0,True
