data,trip_uuid,source_center,destination_center,od_start_time,trip_creation_time,route_schedule_uuid,route_type,source_name,destination_name,od_end_time,actual_elapsed_min,actual_distance_km,actual_movement_min,osrm_time_min,osrm_distance_km,checkpoint_count,minimum_segment_actual_min,dwell_time_min,movement_delay_ratio,elapsed_delay_ratio,movement_excess_min,departure_hour,departure_weekday,is_weekend,time_bucket,has_negative_segment,is_model_eligible
test,trip-153845927802238946,IND421302AAG,IND395023AAA,2018-10-02 05:47:58.022686,2018-10-02 05:47:58.022686,thanos::sroute:386de269-300a-40dd-9122-af528d171330,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Surat_HUB (Gujarat),2018-10-02 16:28:39.335230,640.0,207.36261586615237,483.0,187.0,252.2241,10,27.0,157.0,2.5828877005347595,3.4224598930481283,296.0,5,1,0,night,0,True
test,trip-153845985383498191,IND416510AAA,IND416606AAA,2018-10-02 05:57:33.835256,2018-10-02 05:57:33.835256,thanos::sroute:ae5acc8b-0462-426a-8acd-bc9b6bb784bd,Carting,Sawantwadi_LaxmiNgr_D (Maharashtra),Malvan_BllvMarg_D (Maharashtra),2018-10-02 07:41:19.885869,103.0,40.5234953638727,98.0,47.0,47.7899,5,9.0,5.0,2.0851063829787235,2.1914893617021276,51.0,5,1,0,night,0,True
test,trip-153845985383498191,IND416606AAA,IND416510AAA,2018-10-02 07:41:19.885869,2018-10-02 05:57:33.835256,thanos::sroute:ae5acc8b-0462-426a-8acd-bc9b6bb784bd,Carting,Malvan_BllvMarg_D (Maharashtra),Sawantwadi_LaxmiNgr_D (Maharashtra),2018-10-03 03:23:57.393863,1182.0,40.21041782040417,1152.0,45.0,47.1445,5,2.0,30.0,25.6,26.266666666666666,1107.0,7,1,0,morning,0,True
test,trip-153845987725699529,IND560300AAA,IND560099AAB,2018-10-02 05:57:57.257281,2018-10-02 05:57:57.257281,thanos::sroute:02f13552-81e3-46d9-925a-11057b7b6799,Carting,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-10-02 13:10:01.936242,432.0,40.86163876171391,168.0,52.0,50.7487,5,12.0,264.0,3.230769230769231,8.307692307692308,116.0,5,1,0,night,0,True
test,trip-153846035308581166,IND000000ACB,IND842001AAA,2018-10-02 06:05:53.086094,2018-10-02 06:05:53.086094,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,Gurgaon_Bilaspur_HB (Haryana),Muzaffrpur_Bbganj_I (Bihar),2018-10-03 09:24:54.886004,1639.0,871.6690309545521,1509.0,736.0,994.3573,40,21.0,130.0,2.0502717391304346,2.2269021739130435,773.0,6,1,0,morning,0,True
test,trip-153846035308581166,IND842001AAA,IND854326AAB,2018-10-03 09:24:54.886004,2018-10-02 06:05:53.086094,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,Muzaffrpur_Bbganj_I (Bihar),Purnia_Central_H_2 (Bihar),2018-10-03 17:25:55.745613,481.0,220.48372243068957,398.0,203.0,287.8978,11,15.0,83.0,1.9605911330049262,2.3694581280788176,195.0,9,2,0,morning,0,True
test,trip-153846035308581166,IND854326AAB,IND000000ACB,2018-10-03 17:25:55.745613,2018-10-02 06:05:53.086094,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,Purnia_Central_H_2 (Bihar),Gurgaon_Bilaspur_HB (Haryana),2018-10-05 12:25:34.662325,2579.0,1089.769092194862,2161.0,928.0,1267.7523,50,23.0,418.0,2.3286637931034484,2.779094827586207,1233.0,17,2,0,afternoon,0,True
test,trip-153846056503320607,IND282002AAD,IND205001AAB,2018-10-02 15:01:17.497129,2018-10-02 06:09:25.033504,thanos::sroute:3c657b6b-38e9-437f-a02f-1cd0a27d03fc,FTL,,Mainpuri_Agraroad_I (Uttar Pradesh),2018-10-02 19:20:39.376499,259.0,99.06300800251562,179.0,88.0,110.1801,5,17.0,80.0,2.034090909090909,2.9431818181818183,91.0,15,1,0,afternoon,0,True
test,trip-153846065353113196,IND530012AAA,IND532001AAB,2018-10-02 06:10:53.531532,2018-10-02 06:10:53.531532,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Srikakulam_Kuslpram_I (Andhra Pradesh),2018-10-02 10:27:08.119035,256.0,96.14691093140485,197.0,81.0,111.0567,11,6.0,59.0,2.432098765432099,3.1604938271604937,116.0,6,1,0,morning,0,True
test,trip-153846065353113196,IND532001AAB,IND530012AAA,2018-10-02 10:27:08.119035,2018-10-02 06:10:53.531532,thanos::sroute:4a82dc91-6e1b-4d75-8b07-dba2aec1eb08,Carting,Srikakulam_Kuslpram_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2018-10-02 15:03:07.094605,275.0,96.26466724275748,179.0,83.0,113.9259,11,6.0,96.0,2.1566265060240966,3.3132530120481927,96.0,10,1,0,morning,0,True
test,trip-153846082797358978,IND411014AAA,IND411043AAA,2018-10-02 06:13:47.973826,2018-10-02 06:13:47.973826,thanos::sroute:e8055f45-a995-4ec1-a4ae-03f63657ccd4,Carting,PNQ Vadgaon Sheri DPC (Maharashtra),Pune Balaji Nagar (Maharashtra),2018-10-02 10:00:21.662724,226.0,10.47859599433651,98.0,15.0,15.3473,2,10.0,128.0,6.533333333333333,15.066666666666666,83.0,6,1,0,morning,0,True
test,trip-153846092495550288,IND560300AAA,IND562132AAA,2018-10-02 06:15:24.955913,2018-10-02 06:15:24.955913,thanos::sroute:369397e5-7b19-49be-aeed-abcc29bf3922,Carting,Bengaluru_KGAirprt_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-10-02 11:53:59.363257,338.0,27.959967255711707,138.0,49.0,39.8109,4,0.0,200.0,2.816326530612245,6.8979591836734695,89.0,6,1,0,morning,0,True
test,trip-153846126871447658,IND000000ACB,IND131028AAB,2018-10-02 06:21:08.714949,2018-10-02 06:21:08.714949,thanos::sroute:5029bf92-68c5-4578-bbbd-ed708bbc017c,Carting,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana),2018-10-02 11:42:07.868299,320.0,70.73999147066934,244.0,97.0,93.8651,8,16.0,76.0,2.515463917525773,3.2989690721649483,147.0,6,1,0,morning,0,True
test,trip-153846135435812550,IND600008AAC,IND600013AAA,2018-10-02 06:22:34.358382,2018-10-02 06:22:34.358382,thanos::sroute:62545fd8-0a6d-4ede-87c9-71fdc9a7e9aa,Carting,Chennai_Egmore_DPC (Tamil Nadu),Chennai_Royapuram (Tamil Nadu),2018-10-02 07:59:10.799262,96.0,9.058342728247537,41.0,10.0,11.6915,1,41.0,55.0,4.1,9.6,31.0,6,1,0,morning,0,True
test,trip-153846162914120230,IND781005AAA,IND781018AAB,2018-10-02 10:09:43.504062,2018-10-02 06:27:09.141453,thanos::sroute:bb7c6511-5c26-4fee-96d8-ca4c51a8a77f,Carting,Guwahati_North (Assam),Guwahati_Hub (Assam),2018-10-02 11:24:11.418246,74.0,11.094795887839826,38.0,36.0,35.128800000000005,2,7.0,36.0,1.0555555555555556,2.0555555555555554,2.0,10,1,0,morning,0,True
test,trip-153846163157760411,IND641062AAD,IND641008AAA,2018-10-02 06:27:11.577859,2018-10-02 06:27:11.577859,thanos::sroute:1c6acccf-ad33-4092-9683-85abf41e08cd,Carting,Coimbatore_Karayam_H (Tamil Nadu),Cjb_Kovaipudur_Dc (Tamil Nadu),2018-10-02 09:21:13.383629,174.0,32.21281717790982,69.0,35.0,39.453,4,9.0,105.0,1.9714285714285715,4.9714285714285715,34.0,6,1,0,morning,0,True
test,trip-153846174464943305,IND302014AAB,IND302006AAC,2018-10-02 06:29:04.649739,2018-10-02 06:29:04.649739,thanos::sroute:ca336899-47aa-4622-9885-b9fbb2302aeb,Carting,Jaipur_Central_I_7 (Rajasthan),Jaipur_Central_D_10 (Rajasthan),2018-10-02 07:54:40.842030,85.0,14.326343071056076,38.0,19.0,17.908900000000003,2,15.0,47.0,2.0,4.473684210526316,19.0,6,1,0,morning,0,True
test,trip-153846227006054789,IND401104AAA,IND401208AAA,2018-10-02 06:37:50.060833,2018-10-02 06:37:50.060833,thanos::sroute:b4900a54-eb1b-4788-8733-e1c7e9bf6f55,Carting,Mumbai_MiraRd_IP (Maharashtra),Nalasopara (Maharashtra),2018-10-02 08:49:07.901956,131.0,15.289486600838773,38.0,17.0,23.2671,2,16.0,93.0,2.235294117647059,7.705882352941177,21.0,6,1,0,morning,0,True
test,trip-153846227006054789,IND401209AAA,IND401104AAA,2018-10-02 09:25:55.576367,2018-10-02 06:37:50.060833,thanos::sroute:b4900a54-eb1b-4788-8733-e1c7e9bf6f55,Carting,Mumbai_Virar_DC (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),2018-10-02 11:28:28.353548,122.0,17.743433084016548,58.0,21.0,27.4429,2,28.0,64.0,2.761904761904762,5.809523809523809,37.0,9,1,0,morning,0,True
test,trip-153846232576283498,IND411014AAA,IND411033AAA,2018-10-02 06:38:45.763114,2018-10-02 06:38:45.763114,thanos::sroute:2cdbaf2e-51db-4a96-8d5e-b8f7c67b07f8,Carting,PNQ Vadgaon Sheri DPC (Maharashtra),Pune_Tathawde_H (Maharashtra),2018-10-02 08:52:11.721350,133.0,22.18648900446601,64.0,32.0,32.7213,3,12.0,69.0,2.0,4.15625,32.0,6,1,0,morning,0,True
test,trip-153846261717702660,IND160002AAC,IND140603AAA,2018-10-02 06:43:37.177334,2018-10-02 06:43:37.177334,thanos::sroute:b43ac2fc-3ec6-4a37-adf2-00b256198009,Carting,Chandigarh_Mehmdpur_H (Punjab),Zirakpur_DC (Punjab),2018-10-02 07:46:12.244739,62.0,27.27017341913877,36.0,29.0,39.2902,4,0.0,26.0,1.2413793103448276,2.1379310344827585,7.0,6,1,0,morning,0,True
test,trip-153846267295957417,IND110043AAA,IND110078AAA,2018-10-02 06:44:32.959827,2018-10-02 06:44:32.959827,thanos::sroute:38112227-e40b-4e3c-8539-9e28f72fc307,Carting,Delhi_Nangli_IP (Delhi),Janakpuri (Delhi),2018-10-02 07:48:49.271009,64.0,12.351337455979952,25.0,20.0,17.6522,2,6.0,39.0,1.25,3.2,5.0,6,1,0,morning,0,True
test,trip-153846267295957417,IND110078AAA,IND110043AAA,2018-10-02 07:48:49.271009,2018-10-02 06:44:32.959827,thanos::sroute:38112227-e40b-4e3c-8539-9e28f72fc307,Carting,Janakpuri (Delhi),Delhi_Nangli_IP (Delhi),2018-10-02 10:36:28.520413,167.0,12.587356344187116,81.0,21.0,18.4642,2,35.0,86.0,3.857142857142857,7.9523809523809526,60.0,7,1,0,morning,0,True
test,trip-153846275370531358,IND110064AAA,IND000000ACB,2018-10-02 06:45:53.705608,2018-10-02 06:45:53.705608,thanos::sroute:d0a24834-6696-47a3-a388-2a201fc1fe62,Carting,Delhi_Mayapuri_PC (Delhi),Gurgaon_Bilaspur_HB (Haryana),2018-10-02 18:16:18.337455,690.0,45.95907116777008,655.0,53.0,56.9415,6,0.0,35.0,12.358490566037736,13.018867924528301,602.0,6,1,0,morning,0,True
test,trip-153846276333642499,IND421302AAG,IND382430AAB,2018-10-02 12:32:35.566760,2018-10-02 06:46:03.336668,thanos::sroute:41c12a39-f117-4645-8e2a-e4901e0480ff,FTL,Bhiwandi_Mankoli_HB (Maharashtra),Ahmedabad_East_H_1 (Gujarat),2018-10-03 03:33:36.862340,901.0,410.9393582265208,759.0,357.0,492.7495,19,24.0,142.0,2.1260504201680672,2.5238095238095237,402.0,12,1,0,afternoon,0,True
test,trip-153846286476369327,IND600073AAA,IND603203AAA,2018-10-02 07:12:29.037248,2018-10-02 06:47:44.764005,thanos::sroute:19f6e955-0102-4569-9e02-db60b189cc76,Carting,Chennai_Selaiyur_DC (Tamil Nadu),Chennai_Potheri (Tamil Nadu),2018-10-02 07:53:36.759164,41.0,14.59628232215678,23.0,12.0,15.6886,2,8.0,18.0,1.9166666666666667,3.4166666666666665,11.0,7,1,0,morning,0,True
test,trip-153846286879255304,IND781018AAB,IND781022AAA,2018-10-02 06:47:48.792816,2018-10-02 06:47:48.792816,thanos::sroute:78426d0e-d964-49d2-8510-e89ff181e61b,Carting,Guwahati_Hub (Assam),Guwahati_Sixmile (Assam),2018-10-02 07:53:30.502239,65.0,11.376934319721729,22.0,40.0,40.8809,2,4.0,43.0,0.55,1.625,0.0,6,1,0,morning,0,True
test,trip-153846286879255304,IND781022AAA,IND781018AAB,2018-10-02 07:53:30.502239,2018-10-02 06:47:48.792816,thanos::sroute:78426d0e-d964-49d2-8510-e89ff181e61b,Carting,Guwahati_Sixmile (Assam),Guwahati_Hub (Assam),2018-10-02 09:54:19.602962,120.0,11.217336788178834,26.0,34.0,36.253800000000005,2,4.0,94.0,0.7647058823529411,3.5294117647058822,0.0,7,1,0,morning,0,True
test,trip-153846373821043086,IND000000AFT,IND410209AAA,2018-10-02 07:02:18.210694,2018-10-02 07:02:18.210694,thanos::sroute:0993e481-080e-496e-989d-3dd96a1fc032,Carting,Mumbai_Sanpada_I (Maharashtra),Mumbai_Khandeshwar_Dc (Maharashtra),2018-10-02 07:45:43.373824,43.0,11.377127437975949,30.0,14.0,17.3397,2,4.0,13.0,2.142857142857143,3.0714285714285716,16.0,7,1,0,morning,0,True
test,trip-153846383232947269,IND781018AAB,IND781003AAA,2018-10-02 07:03:52.329774,2018-10-02 07:03:52.329774,thanos::sroute:5f7a5aee-da33-435e-bb57-fa8c8af5ae77,Carting,Guwahati_Hub (Assam),Guwahati_Chandmari (Assam),2018-10-02 08:33:06.679047,89.0,12.342912818089806,80.0,40.0,31.9403,2,37.0,9.0,2.0,2.225,40.0,7,1,0,morning,0,True
test,trip-153846383232947269,IND781001AAA,IND781018AAB,2018-10-02 09:04:12.476456,2018-10-02 07:03:52.329774,thanos::sroute:5f7a5aee-da33-435e-bb57-fa8c8af5ae77,Carting,Guwahati_UzanBazr_DC (Assam),Guwahati_Hub (Assam),2018-10-02 10:08:18.212010,64.0,12.531091491853408,46.0,38.0,35.4553,2,5.0,18.0,1.2105263157894737,1.6842105263157894,8.0,9,1,0,morning,0,True
test,trip-153846390610995565,IND562132AAA,IND560300AAA,2018-10-02 07:05:06.110240,2018-10-02 07:05:06.110240,thanos::sroute:24eca63d-7a13-4b1d-8ccd-b75a285ba767,Carting,Bangalore_Nelmngla_H (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),2018-10-02 09:32:30.543187,147.0,27.87856310602873,65.0,50.0,40.65,4,8.0,82.0,1.3,2.94,15.0,7,1,0,morning,0,True
test,trip-153846391523704684,IND411033AAA,IND411021AAA,2018-10-02 07:05:15.237290,2018-10-02 07:05:15.237290,thanos::sroute:d7f54fd0-3b33-46fe-b090-be0c56466616,Carting,Pune_Tathawde_H (Maharashtra),PNQ Pashan DPC (Maharashtra),2018-10-02 07:56:08.556270,50.0,10.687792825264824,27.0,12.0,11.2827,2,0.0,23.0,2.25,4.166666666666667,15.0,7,1,0,morning,0,True
test,trip-153846393901042706,IND560043AAC,IND560064AAA,2018-10-02 07:05:39.010696,2018-10-02 07:05:39.010696,thanos::sroute:256eac2a-fdd7-403a-a25b-20ed839a930b,Carting,HBR Layout PC (Karnataka),Bengaluru_NwYlhnka_DC (Karnataka),2018-10-02 07:56:18.018645,50.0,9.739066841477104,32.0,17.0,12.8722,2,0.0,18.0,1.8823529411764706,2.9411764705882355,15.0,7,1,0,morning,0,True
test,trip-153846393901042706,IND560064AAD,IND560043AAC,2018-10-02 08:38:09.905584,2018-10-02 07:05:39.010696,thanos::sroute:256eac2a-fdd7-403a-a25b-20ed839a930b,Carting,Bengaluru_Bagaluru_D (Karnataka),HBR Layout PC (Karnataka),2018-10-02 09:28:00.161615,49.0,11.169758318317829,27.0,14.0,13.866700000000002,2,2.0,22.0,1.9285714285714286,3.5,13.0,8,1,0,morning,0,True
test,trip-153846403564959887,IND411033AAA,IND411014AAA,2018-10-02 07:07:15.649865,2018-10-02 07:07:15.649865,thanos::sroute:ac57200f-1469-4c8e-9fff-608e28d3a169,Carting,Pune_Tathawde_H (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),2018-10-02 09:07:53.811302,120.0,21.47117263463396,72.0,28.0,25.3226,3,4.0,48.0,2.5714285714285716,4.285714285714286,44.0,7,1,0,morning,0,True
test,trip-153846419320308720,IND600016AAA,IND600119AAA,2018-10-02 07:39:40.593422,2018-10-02 07:09:53.203340,thanos::sroute:1c928288-09f2-4410-87f6-33dd862926c7,Carting,Airport (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu),2018-10-02 09:08:50.318195,89.0,13.43122809707177,72.0,21.0,18.0257,2,20.0,17.0,3.4285714285714284,4.238095238095238,51.0,7,1,0,morning,0,True
test,trip-153846419320308720,IND600119AAA,IND600016AAC,2018-10-02 09:08:50.318195,2018-10-02 07:09:53.203340,thanos::sroute:1c928288-09f2-4410-87f6-33dd862926c7,Carting,Chennai_Sholinganallur_Dc (Tamil Nadu),Chennai_Perungudi_DPC (Tamil Nadu),2018-10-02 11:05:01.246467,116.0,15.145244609195933,45.0,21.0,22.5815,2,18.0,71.0,2.142857142857143,5.523809523809524,24.0,9,1,0,morning,0,True
test,trip-153846441249409310,IND600032AAB,IND600076AAB,2018-10-02 07:13:32.494360,2018-10-02 07:13:32.494360,thanos::sroute:4cb65bd7-4589-4908-a605-fa477fee0b52,Carting,Chennai_Hub (Tamil Nadu),Chennai_Madhavaram_DPC (Tamil Nadu),2018-10-02 07:59:10.758655,45.0,13.98842124118686,29.0,16.0,16.56,2,12.0,16.0,1.8125,2.8125,13.0,7,1,0,morning,0,True
test,trip-153846525521306071,IND560099AAG,IND560099AAB,2018-10-02 07:27:35.213319,2018-10-02 07:27:35.213319,thanos::sroute:46906548-c0fa-4c72-a622-2aaa4ee1ccf9,Carting,Bengaluru_Bomsndra_L (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-10-02 10:29:25.605526,181.0,9.124729786898746,33.0,14.0,12.4539,1,33.0,148.0,2.357142857142857,12.928571428571429,19.0,7,1,0,morning,0,True
test,trip-153846526801277546,IND121004AAB,IND121001AAA,2018-10-02 07:27:48.013024,2018-10-02 07:27:48.013024,thanos::sroute:e2bef464-5748-430b-bac2-bdeec69fbe79,Carting,FBD_Balabhgarh_DPC (Haryana),Faridabad (Haryana),2018-10-02 08:54:18.661655,86.0,9.962610001555522,15.0,11.0,11.6136,2,0.0,71.0,1.3636363636363635,7.818181818181818,4.0,7,1,0,morning,0,True
test,trip-153846542945382092,IND500010AAA,IND501401AAC,2018-10-02 07:30:29.454143,2018-10-02 07:30:29.454143,thanos::sroute:475b1576-1573-4c0f-9f6a-edbb206f466a,Carting,Hyderabad_Alwal_I (Telangana),Medchal_MROoffce_D (Telangana),2018-10-02 08:52:45.294126,82.0,9.50101372105903,57.0,15.0,20.0311,1,57.0,25.0,3.8,5.466666666666667,42.0,7,1,0,morning,0,True
test,trip-153846565972108648,IND530012AAA,IND531162AAA,2018-10-02 07:34:19.721357,2018-10-02 07:34:19.721357,thanos::sroute:584fd299-224e-457e-8607-51294e0872ac,Carting,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Vishakhapatnam (Andhra Pradesh),2018-10-02 09:22:20.073947,108.0,11.492270382161449,36.0,17.0,16.9028,2,15.0,72.0,2.1176470588235294,6.352941176470588,19.0,7,1,0,morning,0,True
test,trip-153846581566765056,IND781018AAB,IND781102AAA,2018-10-02 07:36:55.667893,2018-10-02 07:36:55.667893,thanos::sroute:9075a315-6980-4aca-b1c8-ee9e7c2964b4,Carting,Guwahati_Hub (Assam),Hajo_Sardala_D (Assam),2018-10-02 09:07:50.988331,90.0,20.740599919660912,51.0,39.0,42.9364,3,15.0,39.0,1.3076923076923077,2.3076923076923075,12.0,7,1,0,morning,0,True
test,trip-153846604365478281,IND151001AAA,IND160002AAC,2018-10-02 22:00:08.718890,2018-10-02 07:40:43.655014,thanos::sroute:7c115632-8e81-4330-904a-9c7a6d6262ef,FTL,Bhatinda_DPC (Punjab),Chandigarh_Mehmdpur_H (Punjab),2018-10-03 04:34:33.190055,394.0,170.86482666625568,234.0,158.0,202.6667,8,22.0,160.0,1.481012658227848,2.4936708860759493,76.0,22,1,0,evening,0,True
test,trip-153846618563665484,IND395023AAD,IND395006AAA,2018-10-02 07:43:05.636937,2018-10-02 07:43:05.636937,thanos::sroute:8cb0fd6d-298f-4688-a2b6-fe483e825e83,Carting,Surat_Central_I_4 (Gujarat),Surat_Varachha_DC (Gujarat),2018-10-02 08:38:44.052687,55.0,9.95672728801188,24.0,14.0,15.6006,2,0.0,31.0,1.7142857142857142,3.9285714285714284,10.0,7,1,0,morning,0,True
test,trip-153846639064093790,IND201301AAF,IND201301AAL,2018-10-02 07:46:30.641231,2018-10-02 07:46:30.641231,thanos::sroute:ca2f1613-8062-4a7d-944a-252f40ee990e,Carting,Noida_Sec 02_DPC (Uttar Pradesh),Dadri_ICDCant_D (Uttar Pradesh),2018-10-02 09:08:49.016127,82.0,17.163385333127515,34.0,24.0,21.5816,2,15.0,48.0,1.4166666666666667,3.4166666666666665,10.0,7,1,0,morning,0,True
test,trip-153846639064093790,IND201301AAL,IND201301AAF,2018-10-02 09:46:12.625445,2018-10-02 07:46:30.641231,thanos::sroute:ca2f1613-8062-4a7d-944a-252f40ee990e,Carting,Dadri_ICDCant_D (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh),2018-10-02 10:57:35.061922,71.0,17.09620118383632,48.0,24.0,21.8317,2,22.0,23.0,2.0,2.9583333333333335,24.0,9,1,0,morning,0,True
test,trip-153846659036880070,IND600056AAB,IND600032AAB,2018-10-02 07:49:50.369058,2018-10-02 07:49:50.369058,thanos::sroute:f8d0ba02-61be-4612-ace7-e08cca216cbe,Carting,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Hub (Tamil Nadu),2018-10-02 11:02:08.182785,192.0,30.90971047925252,78.0,31.0,35.4071,4,9.0,114.0,2.5161290322580645,6.193548387096774,47.0,7,1,0,morning,0,True
test,trip-153846668102995934,IND201001AAA,IND201007AAA,2018-10-02 08:52:55.334956,2018-10-02 07:51:21.030243,thanos::sroute:e024fc0e-b37e-4102-98e3-5c0346582555,Carting,Ghaziabad_Patel Nagar (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),2018-10-02 10:52:37.823659,119.0,9.043658089422912,33.0,13.0,10.5612,1,33.0,86.0,2.5384615384615383,9.153846153846153,20.0,8,1,0,morning,0,True
test,trip-153846715882592373,IND121004AAB,IND000000ACB,2018-10-02 07:59:18.826151,2018-10-02 07:59:18.826151,thanos::sroute:f5aa9e2d-b234-4643-a8d9-683c0edf25e4,Carting,FBD_Balabhgarh_DPC (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-10-02 10:07:33.105447,128.0,45.76559944870376,109.0,62.0,75.2955,6,2.0,19.0,1.7580645161290323,2.064516129032258,47.0,7,1,0,morning,0,True
test,trip-153846717532547501,IND560099AAB,IND562132AAA,2018-10-02 07:59:35.325719,2018-10-02 07:59:35.325719,thanos::sroute:674dfb61-a612-453d-b047-b30a5cf66732,Carting,Bengaluru_Bomsndra_HB (Karnataka),Bangalore_Nelmngla_H (Karnataka),2018-10-02 15:28:55.832737,449.0,38.71651399874453,203.0,54.0,45.2994,5,0.0,246.0,3.759259259259259,8.314814814814815,149.0,7,1,0,morning,0,True
test,trip-153846723403115822,IND143001AAA,IND144001AAB,2018-10-02 22:12:46.904301,2018-10-02 08:00:34.031434,thanos::sroute:4392d930-ea5e-44de-aac8-df06da04a226,FTL,Amritsar_DPC (Punjab),Jalandhar_DPC (Punjab),2018-10-03 01:35:39.829685,202.0,78.51236308497033,130.0,62.0,85.49239999999999,4,24.0,72.0,2.096774193548387,3.2580645161290325,68.0,22,1,0,evening,0,True
test,trip-153846723403115822,IND144001AAB,IND000000ACA,2018-10-03 01:35:39.829685,2018-10-02 08:00:34.031434,thanos::sroute:4392d930-ea5e-44de-aac8-df06da04a226,FTL,Jalandhar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab),2018-10-03 03:56:23.991995,140.0,60.85647019215331,125.0,53.0,75.6696,3,27.0,15.0,2.358490566037736,2.641509433962264,72.0,1,2,0,night,0,True
test,trip-153846723403115822,IND000000ACA,IND160002AAC,2018-10-03 03:56:23.991995,2018-10-02 08:00:34.031434,thanos::sroute:4392d930-ea5e-44de-aac8-df06da04a226,FTL,Ludhiana_MilrGanj_HB (Punjab),Chandigarh_Mehmdpur_H (Punjab),2018-10-03 06:51:15.648805,174.0,87.05112334431128,142.0,62.0,87.8528,4,26.0,32.0,2.2903225806451615,2.806451612903226,80.0,3,2,0,night,0,True
test,trip-153846726768437386,IND500039AAB,IND501301AAC,2018-10-02 08:25:03.239532,2018-10-02 08:01:07.684655,thanos::sroute:1c1e9925-776c-4751-af34-789908705517,Carting,Hyd_Uppal_Dc (Telangana),Ghatkesar_Central_D_1 (Telangana),2018-10-02 09:23:17.161595,58.0,11.915505125187307,18.0,8.0,12.3432,2,8.0,40.0,2.25,7.25,10.0,8,1,0,morning,0,True
test,trip-153846726768437386,IND501301AAC,IND500039AAC,2018-10-02 09:23:17.161595,2018-10-02 08:01:07.684655,thanos::sroute:1c1e9925-776c-4751-af34-789908705517,Carting,Ghatkesar_Central_D_1 (Telangana),Hyderabad_Uppal_I (Telangana),2018-10-02 10:26:43.517450,63.0,11.466076855782555,54.0,11.0,15.0194,2,3.0,9.0,4.909090909090909,5.7272727272727275,43.0,9,1,0,morning,0,True
test,trip-153846739798148802,IND462022AAA,IND466001AAA,2018-10-02 08:03:17.981756,2018-10-02 08:03:17.981756,thanos::sroute:4b1e2410-e9f0-4bcb-a77f-b36718c22823,FTL,Bhopal_Trnsport_H (Madhya Pradesh),Sehore_Mangalam_D (Madhya Pradesh),2018-10-02 10:34:25.061028,151.0,46.01430701289936,136.0,44.0,49.2822,3,21.0,15.0,3.090909090909091,3.4318181818181817,92.0,8,1,0,morning,0,True
test,trip-153846739798148802,IND466001AAA,IND466116AAA,2018-10-02 10:34:25.061028,2018-10-02 08:03:17.981756,thanos::sroute:4b1e2410-e9f0-4bcb-a77f-b36718c22823,FTL,Sehore_Mangalam_D (Madhya Pradesh),Ashta_ShantiNg_D (Madhya Pradesh),2018-10-02 11:37:44.370764,63.0,41.506700506410766,54.0,32.0,42.8671,2,24.0,9.0,1.6875,1.96875,22.0,10,1,0,morning,0,True
test,trip-153846756997373540,IND560099AAB,IND560300AAA,2018-10-02 08:06:09.974035,2018-10-02 08:06:09.974035,thanos::sroute:f41c4e69-9b78-4737-81ce-58442d6e8ae0,Carting,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_KGAirprt_HB (Karnataka),2018-10-02 10:41:50.904861,155.0,42.17434142312379,117.0,58.0,63.048300000000005,5,15.0,38.0,2.0172413793103448,2.6724137931034484,59.0,8,1,0,morning,0,True
test,trip-153846777740005228,IND110037AAM,IND110020AAB,2018-10-02 08:09:37.400297,2018-10-02 08:09:37.400297,thanos::sroute:390658c4-6a5e-46b9-b208-a07f9ee1ecf1,Carting,Delhi_Airport_H (Delhi),OK_RPC (Delhi),2018-10-02 09:44:53.910423,95.0,18.942065738538137,50.0,25.0,26.8905,3,0.0,45.0,2.0,3.8,25.0,8,1,0,morning,0,True
